SIM4ME,,,,,,,,,,,,,,,,,,,,,,,
#TYPE,FROM ENGINE,FROM SYMBOL,FROM VALUE INFO,FROM VALUE UOM,TO ENGINE,TO SYMBOL,TO VALUE INFO,TO VALUE UOM,PERIOD,EQUATION,DESCRIPTION,CONV TYPE,TOLERANCE,MIN SCALE,MAX SCALE,LOW LIMIT,HI LIMIT,MISC1,MISC2,MISC3,MISC4,MISC5,COMMENTS
D,DynsimPEngine,PTL_SHAFT.SPEED,,,Main_MarkVEngine,L63QPLT1,,,,LOW SHAFT PUMP DISCHARGE PRESSURE TRIP 1,<=,0.83,>=,0.85,,,Q_QD1_CI04,CIM,;Q1,120104OLD,DTBA-007,,
D,DynsimPEngine,PTL_SHAFT.SPEED,,,Main_MarkVEngine,L63QPLT2,,,,LOW SHAFT PUMP DISCHARGE PRESSURE TRIP 2,<=,0.83,>=,0.85,,,Q_QD1_CI05,CIM,;Q1,120104OLD,DTBA-009,,
D,DynsimPEngine,PTL_SHAFT.SPEED,,,Main_MarkVEngine,L63QPLT3,,,,LOW SHAFT PUMP DISCHARGE PRESSURE TRIP 3,<=,0.83,>=,0.85,,,Q_QD1_CI06,CIM,;Q1,120104OLD,DTBA-011,,
D,BFPT_MarkVEngine,L63QT_FPT_A,,,DynsimPEngine,L63QT_FPT_A,,,,,>,0.5,,,,,,,,,,,
D,DynsimPEngine,HBFPLO_2.P,,,BFPT_MarkVEngine,L63QT1_FPT_A,,,,BRG OIL PRES LOW TRIP (TURB A),<,30,>=,30,,,,Q_QD1_CI21,CIM,120104OLD,QD1,DTBA-41,
D,DynsimPEngine,HBFPBLO_2.P,,,BFPT_MarkVEngine,L63QT1_FPT_B,,,,BRG OIL PRES LOW TRIP (TURB B),<,30,>=,30,,,,Q_QD2_CI21,CIM,120104OLD,QD2,DTBA-41,
D,DynsimPEngine,HBFPLO_2.P,,,BFPT_MarkVEngine,L63QT2_FPT_A,,,,BRG OIL PRES LOW TRIP (TURB A),<,30,>=,30,,,,Q_QD1_CI22,CIM,120104OLD,QD1,DTBA-43,
D,DynsimPEngine,HBFPBLO_2.P,,,BFPT_MarkVEngine,L63QT2_FPT_B,,,,BRG OIL PRES LOW TRIP (TURB B),<,30,>=,30,,,,Q_QD2_CI22,CIM,120104OLD,QD2,DTBA-43,
D,DynsimPEngine,HBFPLO_2.P,,,BFPT_MarkVEngine,L63QT3_FPT_A,,,,BRG OIL PRES LOW TRIP (TURB A),<,30,>=,30,,,,Q_QD1_CI23,CIM,120104OLD,QD1,DTBA-45,
D,DynsimPEngine,HBFPBLO_2.P,,,BFPT_MarkVEngine,L63QT3_FPT_B,,,,BRG OIL PRES LOW TRIP (TURB B),<,30,>=,30,,,,Q_QD2_CI23,CIM,120104OLD,QD2,DTBA-45,
D,DynsimPEngine,,,,Main_MarkVEngine,L63SWC_L1,,,H2STATOR.P,STATOR WINDING COOLANT LOW PRESSURE #1,<,20,,,,,Q_QD1_CI75,CIM,;Q1,120104OLD,DTBB-057,,
D,DynsimPEngine,,,,Main_MarkVEngine,L63SWC_L2,,,H2STATOR.P,STATOR WINDING COOLANT LOW PRESSURE #2,<,20,,,,,Q_QD1_CI76,CIM,;Q1,120104OLD,DTBB-059,,
D,DynsimPEngine,,,,Main_MarkVEngine,L63SWC_L3,,,H2STATOR.P,STATOR WINDING COOLANT LOW PRESSURE #3,<,20,,,,,Q_QD1_CI77,CIM,;Q1,120104OLD,DTBB-061,,
D,BFPT_MarkVEngine,L63TRIP_A,,,DynsimPEngine,L63TRIP_A,,,,,>,0.5,,,,,,,,,,,
D,BFPT_MarkVEngine,L71DWLT_A,,,DynsimPEngine,L71DWLT_A,,,,,>,0.5,,,,,,,,,,,
D,DynsimPEngine,DEAERATOR.L,,,BFPT_MarkVEngine,L71DWLT1_A,,,,DEAERATOR LOW TRIP #1-WEST SW (A),<,2.91,>,2.92,,,,Q_QD1_CI39,CIM,120104OLD,QD1,DTBA-77,
D,DynsimPEngine,DEAERATOR.L,,,BFPT_MarkVEngine,L71DWLT1_B,,,,DEAERATOR LOW TRIP #1-WEST SW (B),<,2.91,>,2.92,,,,Q_QD2_CI39,CIM,120104OLD,QD2,DTBA-77,
D,DynsimPEngine,DEAERATOR.L,,,BFPT_MarkVEngine,L71DWLT2_A,,,,DEAERATOR LOW TRIP #2-EAST SW (A),<,2.91,>,2.92,,,,Q_QD1_CI40,CIM,120104OLD,QD1,DTBA-79,
D,DynsimPEngine,DEAERATOR.L,,,BFPT_MarkVEngine,L71DWLT2_B,,,,DEAERATOR LOW TRIP #2-EAST SW (B),<,2.91,>,2.92,,,,Q_QD2_CI40,CIM,120104OLD,QD2,DTBA-79,
D,DynsimPEngine,,,,Main_MarkVEngine,L80SWC_L1,,,F3STATOR.FI,STATOR WINDING COOLANT LOW FLOW #1,<,30,,,,,Q_QD1_CI81,CIM,;Q1,120104OLD,DTBB-069,,
D,DynsimPEngine,,,,Main_MarkVEngine,L80SWC_L2,,,F3STATOR.FI,STATOR WINDING COOLANT LOW FLOW #2,<,30,,,,,Q_QD1_CI82,CIM,;Q1,120104OLD,DTBB-071,,
D,DynsimPEngine,,,,Main_MarkVEngine,L80SWC_L3,,,F3STATOR.FI,STATOR WINDING COOLANT LOW FLOW #3,<,30,,,,,Q_QD1_CI83,CIM,;Q1,120104OLD,DTBB-073,,
D,DynsimPEngine,L86MR1_CPBTIMER.OUT,,,Main_MarkVEngine,L86MR1_CPB,,,,GE MKV MAIN TURBINE RESET PB,>,0.5,,,,,,,,,,,
D,Main_MarkVEngine,L86MR1_CPB,,,DynsimPEngine,L86MR1_CPBDYN,,,,GE MKV MAIN TURBINE RESET PB,>,0.5,,,,,,,,,,,
D,DynsimPEngine,LO_SOL_VLV.LS0,,,Main_MarkVEngine,L97MLO,,,,"MECHANICAL LOCKOUT, DN 7.13.2011",<,0.5,,,,,,,,,,,
D,ExampleSCP1,1SCRLAV:B21.COUT,1FB137_11,,DynsimPEngine,LAV_A.CL,,,,1A LAYUP AIR VALVE CLOSE,>,0,,,,,,,,120104OLD,,#N/A,
D,ExampleSCP1,1SCRLAV:B20.COUT,1FB137_12,,DynsimPEngine,LAV_A.OP,,,,1A LAYUP AIR VALVE OPEN,>,0,,,,,,,,120104OLD,,#N/A,
D,ExampleSCP1,1SCRLAV:B25.COUT,1FB137_15,,DynsimPEngine,LAV_A_BYP.CL,,,,1A LAYUP AIR BYPASS VALVE CLOSE,>,0,,,,,,,,120104OLD,,#N/A,
D,ExampleSCP1,1SCRLAV:B24.COUT,1FB137_16,,DynsimPEngine,LAV_A_BYP.OP,,,,1A LAYUP AIR BYPASS VALVE OPEN,>,0,,,,,,,,120104OLD,,#N/A,
D,ExampleSCP1,1SCRLAV:B23.COUT,1FB138_11,,DynsimPEngine,LAV_B.CL,,,,1B LAYUP AIR VALVE CLOSE,>,0,,,,,,,,120104OLD,,#N/A,
D,ExampleSCP1,1SCRLAV:B22.COUT,1FB138_12,,DynsimPEngine,LAV_B.OP,,,,1B LAYUP AIR VALVE OPEN,>,0,,,,,,,,120104OLD,,#N/A,
D,ExampleSCP1,1SCRLAV:B27.COUT,1FB138_15,,DynsimPEngine,LAV_B_BYP.CL,,,,1B LAYUP AIR BYPASS VALVE CLOSE,>,0,,,,,,,,120104OLD,,#N/A,
D,ExampleSCP1,1SCRLAV:B26.COUT,1FB138_16,,DynsimPEngine,LAV_B_BYP.OP,,,,1B LAYUP AIR BYPASS VALVE OPEN,>,0,,,,,,,,120104OLD,,#N/A,
D,ExampleSCP2,3LHVENT:LHMO5813RN.COUT,CBM302_11,,DynsimFGD,LH_VENT.CL,,,,LH RECLAIM VENT   FAN RUN CMD,>,0.5,,,,,,,,,,CBM302_11FALSE,
D,ExampleSCP2,3LI_MCC:LISW9010MCCA.COUT,CLI003_15,,DynsimFGD,LI_SW9010A,,,,MCC C TRANSFER SW TO MCC A,>,0,,,,,,,,,,LISW9010MCCACLI003_15FALSE,
D,ExampleSCP2,3LI_MCC:LISW9010MCCB.COUT,CLI003_16,,DynsimFGD,LI_SW9010B,,,,MCC C TRANSFER SW TO MCC B,>,0,,,,,,,,,,LISW9010MCCBCLI003_16FALSE,
D,ExampleSCP2,3LI_MCC:LISW9020MCCA.COUT,CLI013_15,,DynsimFGD,LI_SW9020A,,,,MCC DA TRANSFER SWITCH TO MCC A,>,0,,,,,,,,,,LISW9020MCCACLI013_15FALSE,
D,ExampleSCP2,3LI_MCC:LISW9020MCCB.COUT,CLI013_16,,DynsimFGD,LI_SW9020B,,,,MCC DA TRANSFER SWITCH TO MCC B,>,0,,,,,,,,,,LISW9020MCCBCLI013_16FALSE,
D,ExampleSCP2,3LI_MCC:LISW9030MCCA.COUT,CLI023_15,,DynsimFGD,LI_SW9030A,,,,MCC DB TRANSFER SW TO MCC A,>,0,,,,,,,,,,LISW9030MCCACLI023_15FALSE,
D,ExampleSCP2,3LI_MCC:LISW9030MCCB.COUT,CLI023_16,,DynsimFGD,LI_SW9030B,,,,MCC DB TRANSFER SW TO MCC B,>,0,,,,,,,,,,LISW9030MCCBCLI023_16FALSE,
D,ExampleSCP2,3BM_LOA:LOHT5505DRN.COUT,CBM312_15,,DynsimFGD,LS_BMA_LO_HTR_A_RUN_CMD,,,,LS MILL A LUBE OILHTR 1 RUN CMD,>,0.5,,,,,,,,,,CBM312_15FALSE,
D,ExampleSCP2,3BM_LOA:LOHT5505ERN.COUT,CBM313_15,,DynsimFGD,LS_BMA_LO_HTR_B_RUN_CMD,,,,LS MILL A LUBE OIL HTR 2 RUN CMD,>,0.5,,,,,,,,,,CBM313_15FALSE,
D,ExampleSCP2,3BM_LOB:LOHT5515DRN.COUT,CBM332_15,,DynsimFGD,LS_BMB_LO_HTR_A_RUN_CMD,,,,LS MILL B LUBE OIL HTR 1 RUN CMD,>,0.5,,,,,,,,,,CBM332_15FALSE,
D,ExampleSCP2,3BM_LOB:LOHT5515ERN.COUT,CBM333_15,,DynsimFGD,LS_BMB_LO_HTR_B_RUN_CMD,,,,LS MILL B LUBE OIL  HTR 2 RUN CM,>,0.5,,,,,,,,,,CBM333_15FALSE,
D,ExampleSCP2,3BM_MLOA:LOHT5507DRN.COUT,CBM314_11,,DynsimFGD,LS_BMMA_LO_HTR_RUN_CMD,,,,LS MILL A MTR LUBE  HTR RUN CMD,>,0.5,,,,,,,,,,CBM314_11FALSE,
D,ExampleSCP2,3BM_MLOB:LOHT5517DRN.COUT,CBM334_11,,DynsimFGD,LS_BMMB_LO_HTR_RUN_CMD,,,,LS MILL B MTR LUBE  HTR RUN CMD,>,0.5,,,,,,,,,,CBM334_11FALSE,
D,ExampleSCP2,1LS:LSPY5590AB.COUT,1FG012_16,,DynsimFGD,LSSP_U1DEC,,,,DECREASE LSSP     PRESSURE,>,0.5,,,,,,,,,,ADD1FG012_16FALSE,
D,ExampleSCP2,1LS:LSPY5590AA.COUT,1FG012_15,,DynsimFGD,LSSP_U1INC,,,,INCREASE LSSP     PRESSURE,>,0.5,,,,,,,,,,ADD1FG012_15FALSE,
D,DynsimPEngine,BFPTGM1.POS,,,BFPT_MarkVEngine,LTG_M_RUN_A,,,,TURNING GEAR MOTOR RUNNING (A),>,0,,,,,,Q_QD1_CI31,CIM,120104OLD,QD1,DTBA-61,
D,DynsimPEngine,BFPTGM2.POS,,,BFPT_MarkVEngine,LTG_M_RUN_B,,,,TURNING GEAR MOTOR RUNNING (B),>,0,,,,,,Q_QD2_CI31,CIM,120104OLD,QD2,DTBA-61,
D,Main_MarkVEngine,L20MLO,,,DynsimPEngine,LVS,,,,"MECHANICAL LOCKOUT COMMAND, DN 7.14.2011",>,0.5,,,,,,,,,,,
D,ExampleSCP2,1GDBPSP:GDMO5680RN.COUT,1GS003_09,,DynsimFGD,M_5680.CL,,,,DRAWOFF BSTR PMP VFD RUN CMD,>,0.5,,,,,LTG,,,,,,
D,ExampleSCP2,3GDBPSP:GDMO5683RN.COUT,CGS003_09,,DynsimFGD,M_5683.CL,,,,GYP DRAWOFF BSTR PMP RUN CMD,>,0.5,,,,,LTG,,,,,,
D,ExampleSCP2,3SPPA:WRMO5705ARN.COUT,CSP003_09,,DynsimFGD,M_5705A.CL,,,,SURGE PND PMP A RUN CMD,>,0.5,,,,,LTG,,,,,,
D,ExampleSCP2,3SPPB:WRMO5705BRN.COUT,CSP013_09,,DynsimFGD,M_5705B.CL,,,,SURGE PND PMP B RUN CMD,>,0.5,,,,,LTG,,,,,,
D,ExampleSCP1,1ACI_TRAIN_A:BKMO5711ARN.COUT,1ACI25_10,,DynsimFGD,M_5711A.CL,,,,TRAIN A BLOWER MOTOR VFD - RUN COMMAND,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP1,1ACI_TRAIN_B:BKMO5711BRN.COUT,1ACI26_10,,DynsimFGD,M_5711B.CL,,,,TRAIN B BLOWER MOTOR VFD - RUN COMMAND,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP1,1ACI_TRAIN_C:BKMO5711CRN.COUT,1ACI27_10,,DynsimFGD,M_5711C.CL,,,,TRAIN C BLOWER MOTOR VFD - RUN COMMAND,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP1,1ACI_TRAIN_A:BKMO5712ARN.COUT,1ACI25_09,,DynsimFGD,M_5712A.CL,,,,TRAIN A ROTARY VALVE MOTOR - RUN COMMAND,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP1,1ACI_TRAIN_B:BKMO5712BRN.COUT,1ACI26_09,,DynsimFGD,M_5712B.CL,,,,TRAIN B ROTARY VALVE MOTOR - RUN COMMAND,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP1,1ACI_TRAIN_C:BKMO5712CRN.COUT,1ACI27_09,,DynsimFGD,M_5712C.CL,,,,TRAIN C ROTARY VALVE MOTOR - RUN COMMAND,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP1,1ACI_TRAIN_A:BKMO5713ARN.COUT,1ACI25_11,,DynsimFGD,M_5713A.CL,,,,TRAIN A FEEDER MOTOR VFD - RUN COMMAND,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP1,1ACI_TRAIN_B:BKMO5713BRN.COUT,1ACI26_11,,DynsimFGD,M_5713B.CL,,,,TRAIN B FEEDER MOTOR VFD - RUN COMMAND,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP1,1ACI_TRAIN_C:BKMO5713CRN.COUT,1ACI27_11,,DynsimFGD,M_5713C.CL,,,,TRAIN C FEEDER MOTOR VFD - RUN COMMAND,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP1,1SAMC_BLWR_A:BKMO5802ARN.COUT,1SAM55_11,,DynsimFGD,M_5802A_HX.CL,,,,UNIT 1 BLOWER A HEAT EXCHANGER MOTOR STARTER,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP1,1SAMC_BLWR_B:BKMO5802BRN.COUT,1SAM57_11,,DynsimFGD,M_5802B_HX.CL,,,,UNIT 1 BLOWER B HEAT EXCHANGER MOTOR STARTER,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP1,1SAMC_HPPR_A:BKMO5812ARN.COUT,1SAM56_09,,DynsimFGD,M_5812A.CL,,,,UNIT 1 WEIGH HOPPER A 10 METERING DROP THRU AIRLOCK RUN COMMAND,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP1,1SAMC_HPPR_B:BKMO5812BRN.COUT,1SAM58_09,,DynsimFGD,M_5812B.CL,,,,UNIT 1 WEIGH HOPPER B 10 METERING DROP THRU AIRLOCK RUN COMMAND,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP1,1SAMC_HPPR_A:BKMO5813ARN.COUT,1SAM56_10,,DynsimFGD,M_5813A.CL,,,,UNIT 1 WEIGH HOPPER A 12 DROP THRU AIRLOCK MOTOR STARTER,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP1,1SAMC_HPPR_B:BKMO5813BRN.COUT,1SAM58_10,,DynsimFGD,M_5813B.CL,,,,UNIT 1 WEIGH HOPPER B 12 DROP THRU AIRLOCK MOTOR STARTER,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP2,3LHCARSHK:LHXA5831C.COUT,CLH102_13,,DynsimFGD,M_CAR_SHKR.CL,,,,LH CAR SHAK           RUN CMD,>,0.5,,,,,,,,,,CLH102_13FALSE,
D,ExampleSCP2,3LHCARSHKMS:LHMO5816RN.COUT,CLH102_15,,DynsimFGD,M_CARSHK_AIR_COMP.CL,,,,LH CAR SHAK AIR COMP  RUN CMD,>,0.5,,,,,,,,,,CLH102_15FALSE,
D,ExampleSCP2,3LI_AIR_CMPA:LIMO9010ARN.COUT,CLI003_12,,DynsimFGD,M_CO9010A.CL,,,,AIR COMPRESSOR A  RUN,>,0,,,,,,,,,,LIMO9010ARNCLI003_12FALSE,
D,ExampleSCP2,3LI_AIR_CMPB:LIMO9010BRN.COUT,CLI013_12,,DynsimFGD,M_CO9010B.CL,,,,AIR COMPRESSOR B  RUN,>,0,,,,,,,,,,LIMO9010BRNCLI013_12FALSE,
D,ExampleSCP2,3LI_EXH_BLWR:PAFN1021RN.COUT,CLI023_11,,DynsimFGD,M_LI_SF3.CL,,,,NEW LI BUILDING SUPPLY FAN RUN DEMAND,>,0,,,,,,,,,,,
D,ExampleSCP2,3LI_AIR_CMPC:LIMO9010CRN.COUT,CLI001_16,,DynsimFGD,M_CO9010C.CL,,,,LI AIR COMPRESSOR C RUN DEMAND,>,0,,,,,,,,,,,
D,ExampleSCP2,3LI_EXH_BLWR:PAFN1020RN.COUT,CLI023_09,,DynsimFGD,M_LI_EF3.CL,,,,LI EXH FAN 4 RUN COMMAND,>,0,,,,,,,,,,,
D,ExampleSCP2,1BF_A:FGMO5100ARN.COUT,1FG902_09,,DynsimPEngine,M_D104_00A.CL,,,,IDBF 1A RUN CMD,>,0.5,,,,,,,,,,1FG902_09FALSE,
D,ExampleSCP2,1BF_B:FGMO5100BRN.COUT,1FG912_09,,DynsimPEngine,M_D104_00B.CL,,,,IDBF 1B RUN CMD,>,0.5,,,,,,,,,,1FG912_09FALSE,
D,ExampleSCP2,1BF_C:FGMO5100CRN.COUT,1FG602_09,,DynsimPEngine,M_D104_00C.CL,,,,IDBF 1C RUN CMD,>,0.5,,,,,,,,,,1FG602_09FALSE,
D,ExampleSCP2,1BF_D:FGMO5100DRN.COUT,1FG612_09,,DynsimPEngine,M_D104_00D.CL,,,,IDBF 1D RUN CMD,>,0.5,,,,,,,,,,1FG612_09FALSE,
D,ExampleSCP2,1GCP_A:GCMO5600ARN.COUT,1FG004_12,,DynsimFGD,M_D106_06A.CL,,,,GAS COOL PUMP 1A  RUN CMD,>,0.5,,,,,,,,,,1FG004_12FALSE,
D,ExampleSCP2,1GCP_B:GCMO5600BRN.COUT,1FG014_12,,DynsimFGD,M_D106_06B.CL,,,,GAS COOL PUMP 1B  RUN CMD,>,0.5,,,,,,,,,,1FG014_12FALSE,
D,ExampleSCP1,1GCP_C61:GCMO5600CRN.COUT,1C3A14_10,,DynsimFGD,M_D106_06C.CL,,,,GAS COOL PUMP 1C  RUN CMD,>,0.5,,,,,,,,,,#N/A,
D,ExampleSCP2,1MX_1:SKMO5001RN.COUT,1FG002_09,,DynsimFGD,M_D109_001.CL,,,,JBR MXR 1 RUN CMD,>,0.5,,,,,,,,,,1FG002_09FALSE,
D,ExampleSCP2,1MX_2:SKMO5002RN.COUT,1FG012_09,,DynsimFGD,M_D109_002.CL,,,,JBR MXR 2 RUN CMD,>,0.5,,,,,,,,,,1FG012_09FALSE,
D,ExampleSCP2,1MX_3:SKMO5003RN.COUT,1FG022_09,,DynsimFGD,M_D109_003.CL,,,,JBR MXR 3 RUN CMD,>,0.5,,,,,,,,,,1FG022_09FALSE,
D,ExampleSCP2,1MX_4:SKMO5004RN.COUT,1FG031_09,,DynsimFGD,M_D109_004.CL,,,,JBR MXR 4 RUN CMD,>,0.5,,,,,,,,,,1FG031_09FALSE,
D,ExampleSCP2,1MX_1:SKMO5015RN.COUT,1FG002_10,,DynsimFGD,M_D109_011.CL,,,,JBR MXR 1 LO SYST PMP RUN CMD,>,0.5,,,,,,,,,,1FG002_10FALSE,
D,ExampleSCP2,1MX_2:SKMO5016RN.COUT,1FG012_10,,DynsimFGD,M_D109_012.CL,,,,JBR MXR 2 LO SYST PMP RUN CMD,>,0.5,,,,,,,,,,1FG012_10FALSE,
D,ExampleSCP2,1MX_3:SKMO5017RN.COUT,1FG022_10,,DynsimFGD,M_D109_013.CL,,,,JBR MXR 3 LO SYST PMP RUN CMD,>,0.5,,,,,,,,,,1FG022_10FALSE,
D,ExampleSCP2,1MX_4:SKMO5018RN.COUT,1FG031_10,,DynsimFGD,M_D109_014.CL,,,,JBR MXR 4 LO SYST PMP RUN CMD,>,0.5,,,,,,,,,,1FG031_10FALSE,
D,ExampleSCP2,1OAB_A:FSMO5920ARN.COUT,1FG004_13,,DynsimFGD,M_D113_20A.CL,,,,OXID AIR BLWR 1A  RUN CMD,>,0.5,,,,,,,,,,1FG004_13FALSE,
D,ExampleSCP2,1OAB_B:FSMO5920BRN.COUT,1FG014_13,,DynsimFGD,M_D113_20B.CL,,,,OXID AIR BLWR 1B  RUN CMD,>,0.5,,,,,,,,,,1FG014_13FALSE,
D,ExampleSCP2,1OAB_C:FSMO5920CRN.COUT,1FG024_11,,DynsimFGD,M_D113_20C.CL,,,,OXID AIR BLWR 1C  RUN CMD,>,0.5,,,,,,,,,,1FG024_11FALSE,
D,ExampleSCP2,3BM_A:LSMO5500RN.COUT,CBM313_09,,DynsimFGD,M_D115_500.CL,,,,LS SILO A DISCH VIBR RUN CMD,>,0,,,,,,,,,,CBM313_09FALSE,
D,ExampleSCP2,3BM_A:LSMO5503RN.COUT,CBM312_09,,DynsimFGD,M_D115_503.CL,,,,BALL MILL A GRAV    FDR RUN CMD,>,0,,,,,,,,,,CBM312_09FALSE,
D,ExampleSCP2,3BM_A:LSMO5507RN.COUT,CBM303_10,,DynsimFGD,M_D115_507.CL,,,,BALL MILL A RUN     CMD,>,0,,,,,,,,,,CBM303_10FALSE,
D,ExampleSCP2,3BM_PRDTKA:LSMO5530ARN.COUT,CBM312_16,,DynsimFGD,M_D116_30A.CL,,,,MILL PROD TANK A PMP A RUN CMD,>,0.5,,,,,,,,,,CBM312_16FALSE,
D,ExampleSCP2,3BM_PRDTKA:LSMO5530BRN.COUT,CBM313_16,,DynsimFGD,M_D116_30B.CL,,,,MILL PROD TANK A PMP B RUN CMD,>,0.5,,,,,,,,,,CBM313_16FALSE,
D,ExampleSCP2,3BM_PRDTKA:LSMO5535RN.COUT,CBM314_12,,DynsimFGD,M_D116_535.CL,,,,MILL PROD TANK A    MXR RUN CMD,>,0.5,,,,,,,,,,CBM314_12FALSE,
D,ExampleSCP2,3BM_PRDTKB:LSMO5545RN.COUT,CBM334_12,,DynsimFGD,M_D116_545.CL,,,,MILL PROD TANK B    MXR RUN CMD,>,0.5,,,,,,,,,,CBM334_12FALSE,
D,ExampleSCP2,3BM_LOA:LOMO5505ARN.COUT,CBM312_11,,DynsimFGD,M_D117_05A.CL,,,,BALL MILL A LP LO   PUMP A RUN,>,0.5,,,,,,,,,,CBM312_11FALSE,
D,ExampleSCP2,3BM_LOA:LOMO5505BRN.COUT,CBM313_11,,DynsimFGD,M_D117_05B.CL,,,,BALL MILL A LP LO   PUMP B RUN,>,0.5,,,,,,,,,,CBM313_11FALSE,
D,ExampleSCP2,3BM_LOA:LOMO5505CRN.COUT,CBM313_10,,DynsimFGD,M_D117_05C.CL,,,,BALL MILL A HP LO   PUMP RUN,>,0.5,,,,,,,,,,CBM313_10FALSE,
D,ExampleSCP2,3BM_LOA:LOMO5505FRN.COUT,CBM312_12,,DynsimFGD,M_D117_05F.CL,,,,BALL MILL A LP LO   CLG FAN RUN,>,0.5,,,,,,,,,,CBM312_12FALSE,
D,ExampleSCP2,3BM_MLOA:LOMO5507ARN.COUT,CBM312_13,,DynsimFGD,M_D118_07A.CL,,,,BALL MILL A MTR LO  PMP A RN CMD,>,0.5,,,,,,,,,,CBM312_13FALSE,
D,ExampleSCP2,3BM_MLOA:LOMO5507BRN.COUT,CBM313_13,,DynsimFGD,M_D118_07B.CL,,,,BALL MILL A MTR LO PMP B RUN CMD,>,0.5,,,,,,,,,,CBM313_13FALSE,
D,ExampleSCP2,3BM_MLOA:LOMO5507CRN.COUT,CBM313_12,,DynsimFGD,M_D118_07C.CL,,,,BALL MILL A MTR LO  CLG FAN RUN,>,0.5,,,,,,,,,,CBM313_12FALSE,
D,ExampleSCP2,3BM_A:LSMO5507ARN.COUT,CBM312_14,,DynsimFGD,M_D118_507A.CL,,,,BALL MILL A MTR     CLG FAN RUN,>,0,,,,,,,,,,CBM312_14FALSE,
D,ExampleSCP2,3BM_B:LSMO5510RN.COUT,CBM333_09,,DynsimFGD,M_D119_510.CL,,,,LS SILO B DISCH VIBR RUN CMD,>,0,,,,,,,,,,CBM333_09FALSE,
D,ExampleSCP2,3BM_B:LSMO5513RN.COUT,CBM332_09,,DynsimFGD,M_D119_513.CL,,,,BALL MILL B GRAV    FDR RUN CMD,>,0,,,,,,,,,,CBM332_09FALSE,
D,ExampleSCP2,3BM_B:LSMO5517RN.COUT,CBM323_10,,DynsimFGD,M_D119_517.CL,,,,BALL MILL B RUN     CMD,>,0,,,,,,,,,,CBM323_10FALSE,
D,ExampleSCP2,3BM_PRDTKB:LSMO5540ARN.COUT,CBM332_16,,DynsimFGD,M_D120_40A.CL,,,,MILL PROD TANK B PMP A RUN CMD,>,0.5,,,,,,,,,,CBM332_16FALSE,
D,ExampleSCP2,3BM_PRDTKB:LSMO5540BRN.COUT,CBM333_16,,DynsimFGD,M_D120_40B.CL,,,,MILL PROD TANK B PMP B RUN CMD,>,0.5,,,,,,,,,,CBM333_16FALSE,
D,ExampleSCP2,3BM_LOB:LOMO5515ARN.COUT,CBM332_11,,DynsimFGD,M_D121_15A.CL,,,,BALL MILL B LP LO   PUMP A RUN,>,0.5,,,,,,,,,,CBM332_11FALSE,
D,ExampleSCP2,3BM_LOB:LOMO5515BRN.COUT,CBM333_11,,DynsimFGD,M_D121_15B.CL,,,,BALL MILL B LP LO   PUMP B RUN,>,0.5,,,,,,,,,,CBM333_11FALSE,
D,ExampleSCP2,3BM_LOB:LOMO5515CRN.COUT,CBM333_10,,DynsimFGD,M_D121_15C.CL,,,,BALL MILL B HP LO   PUMP RUN,>,0.5,,,,,,,,,,CBM333_10FALSE,
D,ExampleSCP2,3BM_LOB:LOMO5515FRN.COUT,CBM332_12,,DynsimFGD,M_D121_15F.CL,,,,BALL MILL B LP LO   CLG FAN RUN,>,0.5,,,,,,,,,,CBM332_12FALSE,
D,ExampleSCP2,3BM_MLOB:LOMO5517ARN.COUT,CBM332_13,,DynsimFGD,M_D122_07A.CL,,,,BALL MILL B MTR LO  PMP A RN CMD,>,0.5,,,,,,,,,,CBM332_13FALSE,
D,ExampleSCP2,3BM_MLOB:LOMO5517BRN.COUT,CBM333_13,,DynsimFGD,M_D122_07B.CL,,,,BALL MILL B MTR LO PMP B RUN CMD,>,0.5,,,,,,,,,,CBM333_13FALSE,
D,ExampleSCP2,3BM_MLOB:LOMO5517CRN.COUT,CBM333_12,,DynsimFGD,M_D122_07C.CL,,,,BALL MILL B MTR LO  CLG FAN RUN,>,0.5,,,,,,,,,,CBM333_12FALSE,
D,ExampleSCP2,3BM_B:LSMO5517ARN.COUT,CBM332_14,,DynsimFGD,M_D122_517A.CL,,,,BALL MILL B MTR     CLG FAN RUN,>,0,,,,,,,,,,CBM332_14FALSE,
